CustomerID,TotalOrder,TotalRevenue,FirstPurchase,LastPurchase,Customer_lifetime,AvgOrderValue,PurchaseFrequency,CLV,CLV_Segment,DaysSinceLastPurchase,Churn,Churn_Probability,CLV_Normalized,Retention_Priority_Score,Retention_Priority_Rank
16057.0,7,2263.12,2011-02-28 10:35:00,2011-11-23 15:23:00,268,323.3,9.533582089552239,2263.1,High Value,3,0,5.016017631060464e-05,0.008076554502092957,4.051213978071904e-07,3713.0
16059.0,6,1459.8600000000001,2010-12-07 10:36:00,2011-10-05 09:56:00,301,243.31,7.275747508305647,1459.8599999999997,High Value,65,0,0.04119763148053012,0.005209950446478468,0.0002146376185258433,1622.0
16062.0,4,1153.62,2010-12-10 12:00:00,2011-11-30 12:15:00,355,288.4,4.112676056338028,1153.6,Medium Value,9,0,9.934547551802423e-05,0.004116969322440208,4.090022750309405e-07,3705.0
16063.0,1,335.32,2011-03-24 14:55:00,2011-03-24 14:56:00,1,335.32,365.0,335.32,Low Value,259,1,0.9999999819991724,0.0011966904934124919,0.0011966904718710726,730.0
16065.0,1,372.09,2010-12-09 13:03:00,2010-12-09 13:03:00,1,372.09,365.0,372.0899999999999,Low Value,364,1,0.9999999999997877,0.0013279153217638495,0.0013279153217635677,655.0
16066.0,5,1521.87,2011-08-07 14:33:00,2011-11-23 11:54:00,107,304.37,17.056074766355138,1521.8499999999997,High Value,16,0,0.00024052362805046285,0.00543118044673685,1.3063272256458807e-06,3037.0
16070.0,2,852.15,2011-11-07 16:36:00,2011-11-17 15:50:00,9,426.08,81.1111111111111,852.1599999999999,Medium Value,21,0,0.0004243290522210008,0.003041189821264431,1.2904651944812908e-06,3045.0
16071.0,1,326.24,2011-10-26 11:14:00,2011-10-26 11:14:00,1,326.24,365.0,326.24,Low Value,44,0,0.004342254202044919,0.0011642857764848247,5.055624805322362e-06,2499.0
16072.0,1,584.3199999999999,2011-02-24 14:32:00,2011-02-24 14:32:00,1,584.32,365.0,584.32,Medium Value,287,1,0.9999999990203301,0.0020853220479267187,0.0020853220458837913,401.0
16073.0,1,122.39999999999999,2011-02-15 15:41:00,2011-02-15 15:41:00,1,122.4,365.0,122.4,Low Value,291,1,0.9999999994912685,0.0004368212942672344,0.00043682129404500964,1373.0
16076.0,10,2234.73,2011-05-15 12:31:00,2011-12-06 14:59:00,205,223.47,17.804878048780488,2234.7,High Value,2,0,4.556316414140718e-05,0.007975200541658402,3.6337537134022127e-07,3776.0
16078.0,1,79.2,2011-03-01 09:47:00,2011-03-01 09:47:00,1,79.2,365.0,79.2,Low Value,283,1,0.9999999988155055,0.00028264907276115165,0.0002826490724263554,1548.0
16079.0,3,1352.0,2011-10-30 13:06:00,2011-11-23 12:48:00,23,450.67,47.608695652173914,1352.01,High Value,16,0,0.0002427730600277141,0.004825055212926826,1.1713934188449194e-06,3099.0
16080.0,2,217.16,2011-03-10 14:44:00,2011-09-19 10:42:00,192,108.58,3.802083333333333,217.16,Low Value,81,0,0.23553205890052137,0.0007750009171819658,0.00018253756167366085,1656.0
16081.0,5,2806.9,2010-12-08 11:16:00,2011-10-14 13:06:00,310,561.38,5.887096774193548,2806.9,High Value,55,0,0.012569861112991475,0.010017268716329249,0.00012591567649577305,1740.0
16083.0,2,1317.62,2010-12-14 11:51:00,2011-08-31 10:47:00,259,658.81,2.8185328185328187,1317.62,High Value,100,1,0.6386652034460573,0.004702324131963997,0.0030032107984100907,244.0
16084.0,1,436.18,2011-02-13 16:05:00,2011-02-13 16:05:00,1,436.18,365.0,436.18,Medium Value,298,1,0.9999999997226603,0.00155663980501211,0.001556639804580392,557.0
16085.0,5,981.51,2011-01-23 12:07:00,2011-11-16 13:24:00,297,196.3,6.1447811447811445,981.5,Medium Value,22,0,0.0004299318177709111,0.0035027785974125042,1.5059559696346004e-06,2977.0
16086.0,5,1121.39,2010-12-07 13:45:00,2011-10-11 13:09:00,307,224.28,5.944625407166124,1121.4,Medium Value,58,0,0.02033575287334495,0.004002053916595397,8.138477943368626e-05,1826.0
16091.0,2,315.06,2011-05-25 09:18:00,2011-07-08 08:45:00,43,157.53,16.97674418604651,315.06,Low Value,154,1,0.9988779260759265,0.0011243865765672783,0.001123124931709134,790.0
16092.0,3,817.86,2011-03-30 15:38:00,2011-08-17 10:46:00,139,272.62,7.8776978417266195,817.86,Medium Value,98,1,0.6439594271716382,0.002918779932429741,0.001879575853327529,453.0
16093.0,1,17.0,2011-08-25 11:09:00,2011-08-25 11:09:00,1,17.0,365.0,17.0,Low Value,106,1,0.8061037964327166,6.0669624203782546e-05,4.890601439881534e-05,1933.0
16094.0,4,1078.23,2011-05-04 13:57:00,2011-11-28 12:45:00,207,269.56,7.053140096618357,1078.24,Medium Value,11,0,0.00013736108478838233,0.0038480244471462643,5.28568812352226e-07,3549.0
16096.0,1,320.62,2011-03-20 13:38:00,2011-03-20 13:38:00,1,320.62,365.0,320.62,Low Value,263,1,0.9999999884073546,0.001144229112483339,0.0011442290992186965,774.0
16097.0,1,185.04999999999998,2011-04-13 13:47:00,2011-04-13 13:47:00,1,185.05,365.0,185.05,Low Value,239,1,0.9999998540957533,0.0006604067034652919,0.0006604066071091493,1131.0
16098.0,7,2005.63,2010-12-01 09:45:00,2011-09-13 09:59:00,286,286.52,8.933566433566433,2005.6399999999999,High Value,87,0,0.30961765969329846,0.00715773088753379,0.002216159886112648,362.0
16099.0,3,731.9,2011-04-28 08:34:00,2011-10-20 13:13:00,175,243.97,6.257142857142857,731.9099999999999,Medium Value,49,0,0.00883006710742658,0.002612041450058263,2.3064501291394298e-05,2084.0
16101.0,1,1290.7,2011-09-30 10:18:00,2011-09-30 10:18:00,1,1290.7,365.0,1290.7,High Value,8,0,5.567335756351636e-05,0.004606251997636596,2.564455144920837e-07,3936.0
16102.0,3,1842.14,2011-08-03 12:50:00,2011-10-28 13:19:00,86,614.05,12.732558139534884,1842.15,High Value,41,0,0.003303392567169037,0.006574267542764589,2.1717386535349195e-05,2100.0
16103.0,6,1429.64,2011-04-20 12:28:00,2011-12-02 14:16:00,226,238.27,9.690265486725664,1429.6200000000003,High Value,6,0,7.620008756582339e-05,0.005102029891424213,3.887751244899734e-07,3730.0
16104.0,1,302.36,2011-10-09 10:23:00,2011-10-09 10:23:00,1,302.36,365.0,302.36,Low Value,61,0,0.027030503385998637,0.001079062798485629,2.916761062817096e-05,2037.0
16105.0,1,336.96,2011-04-05 10:13:00,2011-04-05 10:13:00,1,336.96,365.0,336.96,Low Value,248,1,0.9999999407432814,0.001202543327747445,0.0012025432564886733,725.0
16106.0,1,108.38,2011-10-05 10:37:00,2011-10-05 10:37:00,1,108.38,365.0,108.38,Low Value,65,0,0.04491400173016514,0.00038678669830623247,1.7372138436930985e-05,2155.0
16107.0,7,3204.1600000000003,2011-06-09 18:42:00,2011-11-22 09:40:00,165,457.74,15.484848484848486,3204.1800000000003,High Value,17,0,0.00022838140466092526,0.01143508214595741,2.611560122906821e-06,2734.0
16108.0,1,842.5,2011-09-16 11:48:00,2011-09-16 11:48:00,1,842.5,365.0,842.5,Medium Value,84,0,0.20525457051148144,0.003006715199510988,0.0006171420369259711,1177.0
16109.0,2,611.88,2011-02-04 12:37:00,2011-05-05 09:17:00,89,305.94,8.202247191011235,611.8799999999999,Medium Value,218,1,0.9999987883598881,0.002183678215165321,0.002183675569333204,369.0
16110.0,3,1337.48,2011-02-01 14:01:00,2011-10-25 14:35:00,266,445.83,4.116541353383458,1337.49,High Value,44,0,0.004410371632837052,0.004773236216253948,2.1051745604996874e-05,2110.0
16112.0,4,195.73999999999998,2011-01-05 11:47:00,2011-07-19 14:28:00,195,48.93,7.487179487179487,195.71999999999997,Low Value,142,1,0.9955085363661638,0.0006984858146567246,0.0006953485910214434,1098.0
16113.0,1,161.38,2011-06-09 16:16:00,2011-06-09 16:16:00,1,161.38,365.0,161.38,Low Value,182,1,0.9999310362795176,0.000575933173765084,0.0005758934552706719,1216.0
16114.0,1,135.75000000000003,2011-06-22 10:13:00,2011-06-22 10:13:00,1,135.75,365.0,135.75,Low Value,170,1,0.9997503701705541,0.0004844647932743224,0.0004843438564106048,1319.0
16115.0,8,1667.97,2011-02-20 12:14:00,2011-11-30 11:32:00,282,208.5,10.354609929078014,1668.0000000000002,High Value,9,0,9.806719235877952e-05,0.0059527607748181945,5.837705359698933e-07,3489.0
16116.0,1,612.78,2011-05-12 12:01:00,2011-05-12 12:01:00,1,612.78,365.0,612.78,Medium Value,205,1,0.9999928913266187,0.002186890136446698,0.002186874590558997,368.0
16117.0,1,232.21,2011-06-03 11:42:00,2011-06-03 11:42:00,1,232.21,365.0,232.21000000000004,Low Value,189,1,0.9999665515192314,0.0008287113786094322,0.000828683659472822,993.0
16119.0,2,423.36,2011-09-28 10:15:00,2011-12-01 15:11:00,64,211.68,11.40625,423.35999999999996,Medium Value,7,0,0.00010557513229900891,0.0015108877707596105,1.5951217628690052e-07,4123.0
16120.0,4,1309.14,2011-10-11 14:10:00,2011-10-11 14:22:00,1,327.29,1460.0,1309.16,High Value,58,0,0.0073311089261778725,0.0046721320719190565,3.4251909136727714e-05,1999.0
16121.0,2,867.11,2011-05-08 11:52:00,2011-10-13 12:59:00,158,433.56,4.620253164556962,867.12,Medium Value,56,0,0.01768296298268853,0.00309457909056376,5.472132750544091e-05,1903.0
16122.0,4,684.4200000000001,2010-12-08 11:41:00,2011-09-27 15:34:00,293,171.1,4.982935153583618,684.4000000000001,Medium Value,72,0,0.09116576947015545,0.0024424876944158106,0.00022267127008280329,1610.0
16123.0,1,307.78,2011-10-19 09:18:00,2011-10-19 09:18:00,1,307.78,365.0,307.78,Low Value,51,0,0.009299748730047885,0.0010984057022023642,1.021489703413379e-05,2291.0
16124.0,1,249.0,2011-01-26 14:45:00,2011-01-26 14:45:00,1,249.0,365.0,249.0,Low Value,315,1,0.9999999999597535,0.0008886315545142267,0.0008886315544784625,959.0
16125.0,1,289.35,2010-12-07 15:48:00,2010-12-07 15:48:00,1,289.35,365.0,289.35,Low Value,366,1,0.9999999999998357,0.0010326326919626165,0.0010326326919624469,882.0
16126.0,4,6287.77,2011-02-16 11:18:00,2011-11-10 16:03:00,267,1571.94,5.468164794007491,6287.759999999999,High Value,28,0,0.00044407548878739174,0.022439766840210335,9.96495042784151e-06,2297.0
16127.0,1,656.25,2011-10-31 13:58:00,2011-10-31 13:58:00,1,656.25,365.0,656.25,Medium Value,38,0,0.0019396572212499773,0.0023420259343371937,4.542727515891863e-06,2536.0
16128.0,5,1880.22,2011-03-02 12:21:00,2011-11-22 11:14:00,264,376.04,6.912878787878788,1880.2,High Value,17,0,0.00023461956611420942,0.0067100604369383495,1.574311468314598e-06,2957.0
16131.0,6,3506.54,2011-04-14 08:32:00,2011-10-19 11:53:00,188,584.42,11.648936170212766,3506.52,High Value,51,0,0.008548098762666134,0.012514073568414563,0.00010697153678607749,1772.0
16133.0,33,14589.04,2011-01-25 15:55:00,2011-12-06 11:24:00,314,442.09,38.35987261146497,14588.97,High Value,3,0,2.401561069074398e-05,0.05206513690707396,1.2503760585205743e-06,3061.0
16134.0,2,618.09,2010-12-15 14:00:00,2011-11-18 10:05:00,337,309.04,2.166172106824926,618.08,Medium Value,21,0,0.00038344542758129735,0.0022058047839925835,8.458057585589074e-07,3293.0
16135.0,1,517.55,2011-03-22 12:30:00,2011-03-22 12:30:00,1,517.55,365.0,517.55,Medium Value,262,1,0.9999999857977997,0.0018470331768628031,0.001847033150630868,462.0
16136.0,3,709.38,2011-03-07 09:52:00,2011-10-11 09:10:00,217,236.46,5.046082949308756,709.38,Medium Value,59,0,0.02503039280453098,0.002531636353981133,6.336785237837839e-05,1867.0
16139.0,3,635.41,2011-05-17 10:23:00,2011-11-21 08:37:00,187,211.8,5.855614973262033,635.4000000000002,Medium Value,18,0,0.0003131171560710544,0.0022676164246519673,7.100296059470365e-07,3384.0
16140.0,2,725.18,2010-12-03 14:40:00,2011-10-05 12:15:00,305,362.59,2.3934426229508197,725.1800000000001,Medium Value,52,0,0.01083011800127414,0.0025880234164764137,2.802859899050021e-05,2045.0
16141.0,1,620.4,2011-09-12 13:11:00,2011-09-12 13:11:00,1,620.4,365.0,620.4,Medium Value,87,0,0.28452112921260964,0.0022140844032956875,0.000629953794597716,1165.0
16142.0,1,535.34,2011-04-04 10:16:00,2011-04-04 10:16:00,1,535.34,365.0,535.34,Medium Value,249,1,0.999999941494706,0.00191052215419135,0.0019105220424156897,444.0
16143.0,6,2424.94,2010-12-05 15:18:00,2011-12-06 14:13:00,365,404.16,5.999999999999999,2424.9599999999996,High Value,2,0,4.1631388285497344e-05,0.008654200700541442,3.602863896648639e-07,3784.0
16144.0,1,175.2,2011-04-07 10:09:00,2011-04-07 10:09:00,1,175.2,365.0,175.2,Low Value,246,1,0.9999999319318544,0.0006252540094413354,0.0006252539668814544,1169.0
16145.0,11,3799.4900000000002,2010-12-15 09:09:00,2011-12-01 10:33:00,351,345.41,11.43874643874644,3799.510000000001,High Value,8,0,7.308189578937035e-05,0.013559696697559642,9.90968340986523e-07,3184.0
16146.0,3,734.13,2011-04-21 15:25:00,2011-07-05 14:20:00,74,244.71,14.797297297297298,734.13,Medium Value,156,1,0.9990157660643453,0.002619964189218993,0.0026173855315537635,290.0
16147.0,1,375.0,2011-07-29 09:57:00,2011-07-29 09:57:00,1,375.0,365.0,375.0,Low Value,133,1,0.9848597392395906,0.0013383005339069678,0.001318038314847821,660.0
16148.0,1,76.32000000000001,2011-02-16 14:01:00,2011-02-16 14:01:00,1,76.32,365.0,76.32,Low Value,295,1,0.9999999996772848,0.0002723709246607461,0.0002723709245728479,1560.0
16149.0,2,280.52,2011-07-20 14:54:00,2011-12-05 11:29:00,137,140.26,5.328467153284671,280.52,Low Value,4,0,7.55193555064589e-05,0.001001120175390887,7.560395043003288e-08,4258.0
16150.0,5,2053.02,2010-12-02 18:27:00,2011-10-28 12:39:00,329,410.6,5.547112462006079,2053.0,High Value,38,0,0.00214164224617265,0.0073267493229626805,1.569127587717374e-05,2174.0
16152.0,1,1829.04,2011-03-16 09:47:00,2011-03-16 09:47:00,1,1829.04,365.0,1829.04,High Value,268,1,0.9999999860543984,0.006527480556099202,0.006527480465069559,65.0
16153.0,5,1824.23,2010-12-20 09:22:00,2011-10-21 10:50:00,305,364.85,5.983606557377049,1824.25,High Value,49,0,0.007279833320243872,0.00651038599727943,4.739452491064392e-05,1940.0
16156.0,9,3122.04,2011-02-02 12:02:00,2011-12-01 12:42:00,302,346.89,10.87748344370861,3122.0099999999998,High Value,8,0,7.926099054591657e-05,0.011141833732967715,8.831127781729283e-07,3266.0
16157.0,3,656.69,2011-09-28 11:48:00,2011-11-24 11:41:00,56,218.9,19.553571428571427,656.6999999999999,Medium Value,15,0,0.00024381215741108145,0.002343631894977882,5.714059484919785e-07,3500.0
16159.0,1,348.2,2011-03-03 12:27:00,2011-03-03 12:27:00,1,348.2,365.0,348.2,Low Value,281,1,0.9999999983259051,0.0012426566557504166,0.0012426566536700915,706.0
16160.0,2,1025.44,2011-09-15 10:53:00,2011-10-05 14:19:00,20,512.72,36.5,1025.44,Medium Value,63,0,0.03804301588556334,0.0036595917319721632,0.00013922190639409325,1722.0
16161.0,19,5575.56,2010-12-06 10:03:00,2011-12-08 12:10:00,367,293.45,18.896457765667574,5575.549999999999,High Value,1,0,2.8497563932543876e-05,0.019898030778199984,5.670454042334799e-07,3505.0
16162.0,1,37.4,2011-04-01 15:03:00,2011-04-01 15:03:00,1,37.4,365.0,37.4,Low Value,251,1,0.9999999629239527,0.0001334731732483216,0.0001334731682996639,1728.0
16163.0,2,856.6,2010-12-09 16:28:00,2011-04-21 15:15:00,132,428.3,5.53030303030303,856.6,Medium Value,224,1,0.9999993102968906,0.00305703529958589,0.003057033191139138,237.0
16164.0,3,822.48,2011-10-28 09:12:00,2011-11-22 15:04:00,25,274.16,43.8,822.48,Medium Value,16,0,0.00026477552997524893,0.002935267795007475,7.771870860423845e-07,3330.0
16168.0,27,3787.6,2010-12-05 11:38:00,2011-11-29 12:45:00,359,140.28,27.451253481894152,3787.5600000000004,High Value,10,0,6.695535436373622e-05,0.013517049520545802,9.050388406003149e-07,3248.0
16169.0,4,1822.97,2011-09-25 11:33:00,2011-12-01 15:28:00,67,455.74,21.791044776119403,1822.96,High Value,7,0,8.852168418874098e-05,0.00650578224344279,5.759028011547615e-07,3498.0
16170.0,6,1885.05,2011-04-05 13:42:00,2011-10-20 08:21:00,197,314.18,11.116751269035534,1885.0800000000002,High Value,50,0,0.008685896331202127,0.00672747618788626,5.8434160738610935e-05,1891.0
16171.0,1,73.2,2011-10-11 14:51:00,2011-10-11 14:51:00,1,73.2,365.0,73.2,Low Value,58,0,0.021927977108342097,0.00026123626421864016,5.728382821655149e-06,2462.0
16172.0,5,1140.21,2011-04-12 12:02:00,2011-09-05 13:22:00,146,228.04,12.5,1140.2,Medium Value,94,1,0.5310707445800885,0.004069147383361933,0.0021610051306881406,377.0
16173.0,6,1418.32,2011-09-02 15:23:00,2011-11-24 10:53:00,82,236.39,26.70731707317073,1418.34,High Value,15,0,0.0002197077304831888,0.00506177381136429,1.112110836314089e-06,3122.0
16174.0,3,1009.5500000000001,2011-07-11 09:23:00,2011-08-05 13:26:00,25,336.52,43.8,1009.56,Medium Value,125,1,0.9715874711624164,0.0036029191653629824,0.003500551120677624,200.0
16175.0,4,1037.59,2011-04-13 14:38:00,2011-09-06 14:32:00,145,259.4,10.068965517241379,1037.6,Medium Value,93,1,0.5069540472266061,0.0037029883572849863,0.0018772449345586255,454.0
16177.0,1,331.95,2011-10-20 12:57:00,2011-10-20 12:57:00,1,331.95,365.0,331.95,Low Value,49,0,0.0074169439483728365,0.0011846636326144479,8.78658376077711e-06,2326.0
16178.0,1,197.9,2011-07-24 16:05:00,2011-07-24 16:05:00,1,197.9,365.0,197.9,Low Value,137,1,0.9909271295650179,0.0007062658017605039,0.0006998579436484721,1095.0
16179.0,1,215.83,2011-10-10 09:41:00,2011-10-10 09:41:00,1,215.83,365.0,215.83000000000004,Low Value,60,0,0.025333135935186792,0.0007702544112883758,1.95129597058457e-05,2127.0
16180.0,8,10254.18,2011-04-01 10:23:00,2011-08-31 16:28:00,152,1281.77,19.210526315789473,10254.159999999998,High Value,99,1,0.5191908781860343,0.036595060807379926,0.018999821757854907,9.0
16181.0,1,305.54,2011-09-27 13:38:00,2011-09-27 13:38:00,1,305.54,365.0,305.54,Low Value,72,0,0.08361258662329976,0.00109041158701316,9.11721332741876e-05,1805.0
16182.0,4,6617.65,2011-02-18 10:11:00,2011-09-28 13:23:00,222,1654.41,6.576576576576577,6617.64,High Value,71,0,0.04416928949388214,0.023617043053877622,0.001043148011636199,872.0
16183.0,1,338.71000000000004,2011-10-03 14:59:00,2011-10-03 14:59:00,1,338.71,365.0,338.71,Low Value,66,0,0.04480192923604684,0.0012087887302390109,5.415606715349908e-05,1907.0
16184.0,6,1158.79,2011-05-12 13:33:00,2011-10-06 17:43:00,147,193.13,14.897959183673468,1158.78,Medium Value,63,0,0.03765277962766038,0.004135455713815244,0.0001557114026522343,1692.0
16185.0,2,529.41,2011-04-21 11:59:00,2011-11-23 09:41:00,215,264.7,3.395348837209302,529.3999999999999,Medium Value,16,0,0.0002475593413734717,0.001889323473734263,4.6771967479909384e-07,3631.0
16186.0,12,4006.94,2010-12-02 14:40:00,2011-11-17 12:43:00,349,333.91,12.550143266475645,4006.920000000001,High Value,22,0,0.0003265889191189888,0.014299901800860024,4.6701894726505574e-06,2523.0
16187.0,15,6911.4400000000005,2011-02-28 13:34:00,2011-11-08 09:50:00,252,460.76,21.726190476190474,6911.4,High Value,31,0,0.0008026045308305252,0.02466541416011898,1.9796573159722888e-05,2122.0
16188.0,4,981.86,2011-04-11 09:44:00,2011-10-26 12:19:00,198,245.46,7.373737373737375,981.8400000000001,Medium Value,44,0,0.004950650518169071,0.00350399198989658,1.734703976044178e-05,2156.0
16189.0,2,215.48,2011-09-15 15:21:00,2011-11-24 11:47:00,69,107.74,10.579710144927537,215.48,Low Value,15,0,0.0002630952955251421,0.0007690053307900625,2.0232168476462114e-07,4032.0
16190.0,1,215.08,2011-10-30 15:59:00,2011-10-30 15:59:00,1,215.08,365.0,215.08000000000004,Low Value,39,0,0.002670746696659932,0.000767577810220562,2.05000590107603e-06,2842.0
16191.0,13,5180.52,2010-12-14 12:38:00,2011-12-07 11:26:00,357,398.5,13.291316526610645,5180.500000000001,High Value,2,0,3.526798250578201e-05,0.018488175775746796,6.520406598228607e-07,3431.0
16193.0,1,314.45,2011-04-17 11:45:00,2011-04-17 11:45:00,1,314.45,365.0,314.45,Low Value,236,1,0.9999997851457398,0.0011222096076987894,0.0011222093665872743,792.0
16198.0,1,400.68100000000004,2011-09-25 14:58:00,2011-09-25 14:58:00,1,400.68,365.0,400.68,Medium Value,74,0,0.09765548881492428,0.001429947354468917,0.0001396422078802699,1720.0
16200.0,2,1080.6200000000001,2011-06-28 15:47:00,2011-12-05 14:40:00,159,540.31,4.591194968553459,1080.62,Medium Value,3,0,5.510448646736998e-05,0.0038565181945347934,2.1251145466190862e-07,4018.0
16201.0,4,1863.47,2011-08-22 10:47:00,2011-12-06 16:02:00,106,465.87,13.773584905660377,1863.4799999999998,High Value,2,0,5.0264589454663694e-05,0.006650390077133217,3.342791269404704e-07,3826.0
16202.0,1,365.27,2010-12-14 10:43:00,2010-12-14 10:43:00,1,365.27,365.0,365.27,Low Value,360,1,0.9999999999996736,0.0013035760960538618,0.0013035760960534363,668.0
16203.0,4,592.9,2010-12-02 15:39:00,2011-10-12 12:31:00,313,148.22,4.664536741214057,592.88,Medium Value,58,0,0.02151514954470793,0.002115870988114035,4.55232807265824e-05,1946.0
16204.0,1,405.71,2011-11-16 13:40:00,2011-11-16 13:40:00,1,405.71,365.0,405.71,Medium Value,22,0,0.00038781143700037773,0.0014478984256303892,5.615115690743057e-07,3510.0
16205.0,4,761.38,2011-06-13 11:33:00,2011-11-09 09:32:00,148,190.34,9.864864864864865,761.36,Medium Value,30,0,0.001157744787434023,0.0027171426519877577,3.145757742053484e-06,2665.0
16206.0,4,537.0600000000001,2011-01-16 11:07:00,2011-10-16 10:41:00,272,134.27,5.367647058823529,537.0799999999999,Medium Value,54,0,0.01454112302857094,0.001916731868668678,2.7871433915093927e-05,2048.0
16207.0,1,394.38,2011-11-14 13:51:00,2011-11-14 13:51:00,1,394.38,365.0,394.38000000000005,Medium Value,24,0,0.00048413407525585135,0.0014074639054992802,6.81401236344883e-07,3417.0
16208.0,2,664.26,2011-02-23 13:37:00,2011-10-26 11:36:00,244,332.13,2.9918032786885247,664.26,Medium Value,44,0,0.0048461678044686984,0.0023706120337414465,1.1488383714803862e-05,2261.0
16209.0,5,2262.62,2011-04-07 12:23:00,2011-09-12 11:58:00,157,452.52,11.624203821656051,2262.6,High Value,88,0,0.3452854608514309,0.00807477010138108,0.002788100715724722,264.0
16210.0,18,21086.3,2010-12-01 12:27:00,2011-12-08 12:36:00,372,1171.46,17.661290322580644,21086.28,High Value,1,0,1.9084121370980976e-05,0.07525274608563151,1.4361325397978054e-06,2997.0
16211.0,1,547.02,2011-09-12 12:11:00,2011-09-12 12:11:00,1,547.02,365.0,547.02,Medium Value,80,0,0.1618500204646985,0.0019522057548207721,0.00031596454136904417,1520.0
16212.0,2,690.34,2011-03-01 12:51:00,2011-11-20 13:00:00,264,345.17,2.765151515151515,690.34,Medium Value,18,0,0.0002861368747682859,0.0024636863748728967,7.049515197153383e-07,3389.0
16213.0,1,159.0,2011-09-22 10:03:00,2011-09-22 10:03:00,1,159.0,365.0,159.0,Low Value,78,0,0.15785738273912495,0.0005674394263765544,8.957450271079326e-05,1810.0
16214.0,3,1062.75,2011-03-15 13:23:00,2011-06-22 11:30:00,98,354.25,11.173469387755102,1062.75,Medium Value,170,1,0.9997688013838204,0.0037927437130923472,0.0037918668359943563,172.0
16215.0,1,242.35,2011-09-20 10:18:00,2011-09-20 10:18:00,1,242.35,365.0,242.35,Low Value,80,0,0.18274070248343463,0.0008648990250462765,0.0001580522554141943,1688.0
16216.0,1,914.9300000000001,2011-03-17 15:34:00,2011-03-17 15:34:00,1,914.93,365.0,914.9299999999998,Medium Value,266,1,0.9999999888472554,0.0032652034866333386,0.003265203450217358,219.0
16217.0,2,304.25,2011-03-02 15:28:00,2011-04-18 13:31:00,46,152.12,15.869565217391305,304.24,Low Value,234,1,0.999999805410125,0.0010857721451622824,0.0010857719338820163,842.0
16218.0,7,3084.68,2010-12-01 11:29:00,2011-11-10 09:59:00,343,440.67,7.448979591836734,3084.6899999999996,High Value,29,0,0.0007521451958179925,0.011008646063833291,8.280100249372863e-06,2344.0
16221.0,3,864.86,2010-12-07 13:13:00,2011-11-03 11:43:00,330,288.29,3.318181818181818,864.87,Medium Value,36,0,0.0019219657519926393,0.0030865492873603183,5.932242022143819e-06,2452.0
16222.0,1,846.72,2011-01-25 13:38:00,2011-01-25 13:38:00,1,846.72,365.0,846.7199999999999,Medium Value,317,1,0.9999999999567835,0.003021775541519221,0.00302177554138863,241.0
16224.0,4,1295.3,2011-04-04 12:00:00,2011-10-13 17:51:00,192,323.82,7.604166666666666,1295.28,High Value,56,0,0.017324227436203037,0.00462259710815738,8.008292364765289e-05,1829.0
16225.0,5,1096.32,2011-03-07 12:17:00,2011-10-26 08:30:00,232,219.26,7.866379310344828,1096.3,Medium Value,44,0,0.004781239647451795,0.003912477000859223,1.870649015625141e-05,2141.0
16226.0,3,255.12,2011-04-18 12:58:00,2011-05-20 14:41:00,32,85.04,34.21875,255.12,Low Value,202,1,0.9999938008114233,0.0009104726192275884,0.0009104669750361279,941.0
16227.0,1,314.22,2011-04-28 13:33:00,2011-04-28 13:33:00,1,314.22,365.0,314.22,Low Value,218,1,0.9999984924809779,0.0011213887833713266,0.0011213870928564046,793.0
16229.0,2,1010.6,2011-05-11 10:18:00,2011-09-13 17:16:00,125,505.3,5.84,1010.6,Medium Value,86,0,0.31365990541390243,0.003606630718843685,0.0011312554501353852,783.0
16230.0,2,542.03,2011-05-03 15:12:00,2011-06-03 10:06:00,30,271.02,24.333333333333332,542.04,Medium Value,189,1,0.999973225811714,0.0019344331237304876,0.0019343813308538061,438.0
16232.0,4,990.88,2011-05-08 14:05:00,2011-10-27 12:16:00,171,247.72,8.538011695906432,990.88,Medium Value,32,0,0.001377876447215931,0.003536253954767297,4.8725210356480485e-06,2512.0
16233.0,3,536.6800000000001,2010-12-08 12:51:00,2011-09-29 17:27:00,295,178.89,3.711864406779661,536.67,Medium Value,70,0,0.07613737876726413,0.0019152686600849398,0.00014582353541395753,1712.0
16235.0,5,867.31,2011-01-11 15:42:00,2011-10-30 10:56:00,291,173.46,6.271477663230241,867.3000000000002,Medium Value,40,0,0.0030544348411210556,0.003095221474820036,9.454152313676416e-06,2313.0
16236.0,1,432.2,2011-09-22 14:10:00,2011-09-22 14:10:00,1,432.2,365.0,432.2,Medium Value,77,0,0.12853298577919636,0.0015424359753455775,0.00019825390128441398,1644.0
16239.0,2,414.2,2011-06-03 09:30:00,2011-10-14 08:29:00,132,207.1,5.53030303030303,414.2,Medium Value,56,0,0.020009363582388882,0.001478197549718043,2.9577792218904686e-05,2035.0
16240.0,2,3718.8,2011-09-23 13:44:00,2011-11-15 14:30:00,53,1859.4,13.773584905660377,3718.8,High Value,7,0,4.803594441194061e-05,0.01327165873464862,6.375166612318271e-07,3446.0
16241.0,13,2607.87,2010-12-05 11:04:00,2011-11-30 11:08:00,360,200.61,13.180555555555554,2607.93,High Value,9,0,8.25926032723099e-05,0.00930718429704533,7.687045802281375e-07,3336.0
